dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,WNBA/wnba.sonia-citron.silver-color-numbered-ssp,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=wnba"",""family_id"":""wnba.sonia-citron.silver-color-numbered-ssp"",""gateway_scope"":""wnba"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Sonia Citron WNBA rookie silver color numbered SSP"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,WNBA/wnba.sonia-citron.autograph-memorabilia,COMPLETE,1,8,0,"{""accepted_results"":8,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=wnba"",""family_id"":""wnba.sonia-citron.autograph-memorabilia"",""gateway_scope"":""wnba"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Sonia Citron WNBA rookie autograph auto patch memorabilia"",""raw_results"":9,""rejected_results"":1,""rejection_counts"":{""college_or_pre_wnba"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,WNBA/wnba.kiki-iriafen.broad-professional-rookies,COMPLETE,1,19,0,"{""accepted_results"":19,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=wnba"",""family_id"":""wnba.kiki-iriafen.broad-professional-rookies"",""gateway_scope"":""wnba"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Kiki Iriafen Washington Mystics WNBA rookie card"",""raw_results"":20,""rejected_results"":1,""rejection_counts"":{""college_or_pre_wnba"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,WNBA/wnba.kiki-iriafen.silver-color-numbered-ssp,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=wnba"",""family_id"":""wnba.kiki-iriafen.silver-color-numbered-ssp"",""gateway_scope"":""wnba"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Kiki Iriafen WNBA rookie silver color numbered SSP"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,WNBA/wnba.kiki-iriafen.autograph-memorabilia,COMPLETE,1,4,0,"{""accepted_results"":4,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=wnba"",""family_id"":""wnba.kiki-iriafen.autograph-memorabilia"",""gateway_scope"":""wnba"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Kiki Iriafen WNBA rookie autograph auto patch memorabilia"",""raw_results"":5,""rejected_results"":1,""rejection_counts"":{""college_or_pre_wnba"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,IVAN/ivan-demidov.professional-rookies,COMPLETE,1,20,0,"{""accepted_results"":20,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=ivan_demidov"",""family_id"":""ivan-demidov.professional-rookies"",""gateway_scope"":""ivan_demidov"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Ivan Demidov NHL rookie card"",""raw_results"":20,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,IVAN/ivan-demidov.young-guns-parallels,COMPLETE,1,20,0,"{""accepted_results"":20,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=ivan_demidov"",""family_id"":""ivan-demidov.young-guns-parallels"",""gateway_scope"":""ivan_demidov"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Ivan Demidov Young Guns rookie parallel"",""raw_results"":20,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,IVAN/ivan-demidov.autograph-memorabilia,COMPLETE,1,7,0,"{""accepted_results"":7,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=ivan_demidov"",""family_id"":""ivan-demidov.autograph-memorabilia"",""gateway_scope"":""ivan_demidov"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Ivan Demidov NHL rookie autograph patch memorabilia"",""raw_results"":7,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.exact-young-guns,COMPLETE,1,19,0,"{""accepted_results"":19,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.exact-young-guns"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov Young Guns rookie"",""raw_results"":20,""rejected_results"":1,""rejection_counts"":{""young_guns_not_claimed"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.young-guns-parallels,COMPLETE,1,18,0,"{""accepted_results"":18,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.young-guns-parallels"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov Young Guns parallel"",""raw_results"":20,""rejected_results"":2,""rejection_counts"":{""michkov_name_or_misspelling_not_claimed"":1,""young_guns_not_claimed"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.yg-abbreviation,COMPLETE,1,17,0,"{""accepted_results"":17,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.yg-abbreviation"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov YG Philadelphia Flyers"",""raw_results"":20,""rejected_results"":3,""rejection_counts"":{""michkov_name_or_misspelling_not_claimed"":2,""young_guns_checklist_not_player_card"":1,""young_guns_not_claimed"":2},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.matvey-first-name,COMPLETE,1,20,0,"{""accepted_results"":20,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.matvey-first-name"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvey Michkov Young Guns"",""raw_results"":20,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.matei-first-name,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.matei-first-name"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matei Michkov Young Guns"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.michov-surname,COMPLETE,1,3,0,"{""accepted_results"":3,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.michov-surname"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michov Young Guns"",""raw_results"":3,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.mikhkov-surname,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.mikhkov-surname"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Mikhkov Young Guns"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV YG/matvei-michkov.mitchkov-surname,COMPLETE,1,10,0,"{""accepted_results"":10,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-native-ebay?perQuery=20&scope=matvei_michkov_young_guns"",""family_id"":""matvei-michkov.mitchkov-surname"",""gateway_scope"":""matvei_michkov_young_guns"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Mitchkov Young Guns Philadelphia Flyers"",""raw_results"":12,""rejected_results"":2,""rejection_counts"":{""young_guns_checklist_not_player_card"":2},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.exact-o-pee-chee-rainbow,COMPLETE,1,20,0,"{""accepted_results"":20,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.exact-o-pee-chee-rainbow"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov 2024-25 O-Pee-Chee Platinum Rainbow rookie"",""raw_results"":20,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.opc-rainbow,COMPLETE,1,19,0,"{""accepted_results"":19,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.opc-rainbow"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov 2024-25 OPC Platinum Rainbow rookie"",""raw_results"":20,""rejected_results"":1,""rejection_counts"":{""opc_platinum_product_not_claimed"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.o-pee-chee-no-punctuation,COMPLETE,1,20,0,"{""accepted_results"":20,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.o-pee-chee-no-punctuation"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov 2024-25 O Pee Chee Platinum Rainbow rookie"",""raw_results"":20,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.color-numbered-parallels,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.color-numbered-parallels"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov OPC Platinum rookie parallel color numbered"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.rookie-autographs,COMPLETE,1,13,0,"{""accepted_results"":13,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.rookie-autographs"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michkov O-Pee-Chee Platinum rookie autograph auto"",""raw_results"":14,""rejected_results"":1,""rejection_counts"":{""opc_platinum_product_not_claimed"":1},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.matvey-first-name,COMPLETE,1,20,0,"{""accepted_results"":20,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.matvey-first-name"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvey Michkov OPC Platinum Rainbow rookie"",""raw_results"":20,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.matei-first-name,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.matei-first-name"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matei Michkov OPC Platinum Rainbow rookie"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
dh-20260731T184251Z-gha-recovery,14,2026-07-31T18:59:51.940Z,eBay Native Browse,MICHKOV OPCP/matvei-michkov-opc-platinum.michov-surname,COMPLETE,1,0,0,"{""accepted_results"":0,""deployment"":{""commitSha"":""36d21adfec00"",""environment"":""production"",""region"":""iad1""},""endpoint"":""https://truelycollectables.com/api/tcos/deal-hunter-michkov-opc-platinum?perQuery=20"",""family_id"":""matvei-michkov-opc-platinum.michov-surname"",""gateway_scope"":""matvei_michkov_opc_platinum"",""host"":""https://truelycollectables.com"",""producer_run_id"":""30657366693"",""query"":""Matvei Michov OPC Platinum Rainbow rookie"",""raw_results"":0,""rejected_results"":0,""rejection_counts"":{},""schema"":""TCOS_NATIVE_EBAY_FEED_V1"",""token_mode"":""client_credentials"",""warnings"":[]}"
